CodigoAbastecimento;CodigoPostoAbastecimento;CodigoFerrovia;DataReferencia;LitrosManobra;LitrosViagem;LitrosOutro
671;2;3;01/05/2011 00:00:00;11408;1572984;35362
672;3;3;01/05/2011 00:00:00;11818;1629625;7370
673;8;3;01/05/2011 00:00:00;0;0;0
674;10;3;01/05/2011 00:00:00;0;0;0
675;1;3;01/05/2011 00:00:00;102113;14080211;15201
676;7;3;01/05/2011 00:00:00;0;0;0
677;20;8;01/05/2011 00:00:00;415;197403;1544
678;21;8;01/05/2011 00:00:00;2889;1372644;955
679;22;8;01/05/2011 00:00:00;14;6886;0
680;30;8;01/05/2011 00:00:00;8;3702;721
681;23;8;01/05/2011 00:00:00;480;228069;3623
682;25;8;01/05/2011 00:00:00;5599;2660811;461
683;24;8;01/05/2011 00:00:00;2911;1383257;1568
684;19;8;01/05/2011 00:00:00;393;186758;5018
685;26;8;01/05/2011 00:00:00;326;154886;1708
686;27;8;01/05/2011 00:00:00;600;285256;2455
687;33;8;01/05/2011 00:00:00;3775;1793929;0
688;31;8;01/05/2011 00:00:00;667;316943;5600
689;34;8;01/05/2011 00:00:00;577;274096;3236
690;28;8;01/05/2011 00:00:00;861;409332;4524
691;35;8;01/05/2011 00:00:00;2355;1119216;326
692;32;8;01/05/2011 00:00:00;28;13278;161
693;29;8;01/05/2011 00:00:00;1673;794982;128
694;72;10;01/05/2011 00:00:00;6472;101318;1966
695;71;6;01/05/2011 00:00:00;5126;2211;46
696;83;6;01/05/2011 00:00:00;2150;139634;414
697;63;11;01/11/2010 00:00:00;0;106005;143
698;66;11;01/11/2010 00:00:00;0;1589434;35507
699;64;11;01/11/2010 00:00:00;0;7786809;9007
700;68;11;01/11/2010 00:00:00;0;1220796;7331
701;69;11;01/11/2010 00:00:00;0;508913;39175
702;65;11;01/11/2010 00:00:00;0;9755707;13470
703;67;11;01/11/2010 00:00:00;0;1785777;1005
704;63;11;01/12/2010 00:00:00;0;80563;240
705;66;11;01/12/2010 00:00:00;0;1639879;95498
706;64;11;01/12/2010 00:00:00;0;7405981;24836
707;68;11;01/12/2010 00:00:00;0;1151267;4688
708;69;11;01/12/2010 00:00:00;0;289641;1660
709;65;11;01/12/2010 00:00:00;0;9382649;50214
710;67;11;01/12/2010 00:00:00;0;1490930;48872
711;63;11;01/01/2011 00:00:00;0;71532;80
712;66;11;01/01/2011 00:00:00;0;1617232;14847
713;64;11;01/01/2011 00:00:00;0;7320067;24566
714;68;11;01/01/2011 00:00:00;0;914499;5720
715;69;11;01/01/2011 00:00:00;0;165643;1018
716;65;11;01/01/2011 00:00:00;0;9221828;556671
717;67;11;01/01/2011 00:00:00;0;1388852;771
718;63;11;01/02/2011 00:00:00;0;106614;0
719;66;11;01/02/2011 00:00:00;0;1581699;12484
720;64;11;01/02/2011 00:00:00;0;7043962;209876
721;68;11;01/02/2011 00:00:00;0;1124084;6097
722;69;11;01/02/2011 00:00:00;0;374213;3270
723;65;11;01/02/2011 00:00:00;0;10294263;953
724;67;11;01/02/2011 00:00:00;0;1773042;574
725;63;11;01/03/2011 00:00:00;0;81126;0
726;66;11;01/03/2011 00:00:00;0;1428003;6648
727;64;11;01/03/2011 00:00:00;0;7100885;81741
728;68;11;01/03/2011 00:00:00;0;1351873;4362
729;69;11;01/03/2011 00:00:00;0;721891;1533
730;65;11;01/03/2011 00:00:00;0;9907788;3571
731;67;11;01/03/2011 00:00:00;0;1904528;2437
732;63;11;01/04/2011 00:00:00;0;104882;0
733;66;11;01/04/2011 00:00:00;0;1498811;25314
734;64;11;01/04/2011 00:00:00;0;7371424;14231
735;68;11;01/04/2011 00:00:00;0;1172442;4702
736;69;11;01/04/2011 00:00:00;0;784195;1147
737;65;11;01/04/2011 00:00:00;0;10454517;23977
738;67;11;01/04/2011 00:00:00;0;2128382;69310
739;63;11;01/05/2011 00:00:00;0;195285;0
740;66;11;01/05/2011 00:00:00;0;1144032;129245
741;64;11;01/05/2011 00:00:00;0;8382476;40948
742;68;11;01/05/2011 00:00:00;0;1186561;4356
743;69;11;01/05/2011 00:00:00;0;866838;4296
744;65;11;01/05/2011 00:00:00;0;12422811;239634
745;67;11;01/05/2011 00:00:00;0;1949672;4655
746;72;10;01/06/2011 00:00:00;7959;93959;1348
747;71;6;01/06/2011 00:00:00;5366;4003;2444
748;83;6;01/06/2011 00:00:00;0;125258;2433
749;2;3;01/06/2011 00:00:00;1220502;324437;35362
750;3;3;01/06/2011 00:00:00;1300582;345724;7370
751;8;3;01/06/2011 00:00:00;0;0;0
752;10;3;01/06/2011 00:00:00;0;0;0
753;7;3;01/06/2011 00:00:00;0;0;0
754;1;3;01/06/2011 00:00:00;11085822;2946864;15201
755;36;12;01/06/2011 00:00:00;16;3140;0
756;13;4;01/06/2011 00:00:00;0;0;0
757;18;4;01/06/2011 00:00:00;7685;370870;0
758;14;4;01/06/2011 00:00:00;93426;4508859;0
759;16;4;01/06/2011 00:00:00;3567;172164;0
760;17;4;01/06/2011 00:00:00;183;8831;0
761;11;4;01/06/2011 00:00:00;287678;13883648;0
762;12;4;01/06/2011 00:00:00;0;0;23311
763;20;8;01/06/2011 00:00:00;433;172802;3857
764;21;8;01/06/2011 00:00:00;2551;1018038;792
765;22;8;01/06/2011 00:00:00;2;948;0
766;30;8;01/06/2011 00:00:00;19;7531;669
767;23;8;01/06/2011 00:00:00;730;291430;4566
768;25;8;01/06/2011 00:00:00;5733;2287665;1363
769;24;8;01/06/2011 00:00:00;3337;1331376;2698
770;19;8;01/06/2011 00:00:00;546;217910;4769
771;26;8;01/06/2011 00:00:00;1006;401557;1429
772;27;8;01/06/2011 00:00:00;664;264981;2709
773;33;8;01/06/2011 00:00:00;4810;1919188;0
774;31;8;01/06/2011 00:00:00;830;331157;3210
775;34;8;01/06/2011 00:00:00;1151;459225;1383
776;28;8;01/06/2011 00:00:00;965;384820;4828
777;35;8;01/06/2011 00:00:00;2545;1015445;322
778;32;8;01/06/2011 00:00:00;46;18424;174
779;29;8;01/06/2011 00:00:00;1691;674750;208
780;37;1;01/05/2011 00:00:00;0;176944;0
781;87;1;01/05/2011 00:00:00;0;137054;0
782;89;1;01/05/2011 00:00:00;0;38000;0
783;45;1;01/05/2011 00:00:00;0;25700;0
784;38;1;01/05/2011 00:00:00;0;659723;0
785;48;1;01/05/2011 00:00:00;0;431371;0
786;39;1;01/05/2011 00:00:00;0;6654927;0
787;40;1;01/05/2011 00:00:00;0;47765;0
788;91;1;01/05/2011 00:00:00;0;67575;0
789;42;1;01/05/2011 00:00:00;0;202143;0
790;94;1;01/05/2011 00:00:00;0;6000;0
791;41;1;01/05/2011 00:00:00;0;119000;0
792;96;1;01/05/2011 00:00:00;0;38586;0
793;93;1;01/05/2011 00:00:00;0;26000;0
794;46;1;01/05/2011 00:00:00;0;1694768;0
795;47;1;01/05/2011 00:00:00;0;524245;0
796;90;1;01/05/2011 00:00:00;0;100000;0
797;95;1;01/05/2011 00:00:00;0;2700;0
798;54;1;01/05/2011 00:00:00;0;56890;0
799;49;1;01/05/2011 00:00:00;0;183637;0
800;51;1;01/05/2011 00:00:00;0;471200;0
801;92;1;01/05/2011 00:00:00;0;30000;0
802;50;1;01/05/2011 00:00:00;0;698629;0
803;52;1;01/05/2011 00:00:00;0;872913;0
804;88;1;01/05/2011 00:00:00;0;96516;0
805;53;1;01/05/2011 00:00:00;0;1131527;0
806;55;1;01/05/2011 00:00:00;0;67630;0
807;43;1;01/05/2011 00:00:00;0;234600;0
808;44;1;01/05/2011 00:00:00;0;115440;0
809;56;5;01/05/2011 00:00:00;0;2019894;0
810;57;5;01/05/2011 00:00:00;0;161181;0
811;84;5;01/05/2011 00:00:00;0;1368429;0
812;85;5;01/06/2011 00:00:00;0;179541;0
813;62;7;01/05/2011 00:00:00;0;1445051;0
814;61;9;01/05/2011 00:00:00;0;78230;0
815;60;9;01/05/2011 00:00:00;0;78230;0
816;86;9;01/05/2011 00:00:00;0;148730;0
817;59;9;01/05/2011 00:00:00;0;146000;0
818;58;9;01/05/2011 00:00:00;0;200660;0
819;85;5;01/05/2011 00:00:00;0;189203;0
820;63;11;01/06/2011 00:00:00;0;163876;0
821;66;11;01/06/2011 00:00:00;0;0;0
822;64;11;01/06/2011 00:00:00;0;10314113;192340
823;68;11;01/06/2011 00:00:00;0;1435486;5005
824;69;11;01/06/2011 00:00:00;0;565890;4383
825;65;11;01/06/2011 00:00:00;0;10410304;62467
826;67;11;01/06/2011 00:00:00;0;1745712;1452
827;82;2;01/06/2011 00:00:00;0;44895;0
828;73;2;01/06/2011 00:00:00;0;6550;0
829;97;2;01/06/2011 00:00:00;0;1112;0
830;79;2;01/06/2011 00:00:00;0;48330;0
831;75;2;01/06/2011 00:00:00;0;33789;0
832;80;2;01/06/2011 00:00:00;0;108209;0
833;76;2;01/06/2011 00:00:00;0;16179;0
834;77;2;01/06/2011 00:00:00;0;102384;0
835;78;2;01/06/2011 00:00:00;0;302030;0
836;74;2;01/06/2011 00:00:00;0;21501;0
837;81;2;01/06/2011 00:00:00;0;219106;0
838;62;7;01/06/2011 00:00:00;0;1085072;0
839;58;9;01/06/2011 00:00:00;0;305457;0
840;61;9;01/06/2011 00:00:00;0;25800;0
841;60;9;01/06/2011 00:00:00;0;96920;0
842;86;9;01/06/2011 00:00:00;0;201900;0
843;59;9;01/06/2011 00:00:00;0;125700;0
844;56;5;01/06/2011 00:00:00;0;2258944;0
845;57;5;01/06/2011 00:00:00;0;179919;0
846;84;5;01/06/2011 00:00:00;0;1310790;0
847;37;1;01/06/2011 00:00:00;0;206111;0
848;87;1;01/06/2011 00:00:00;0;129297;0
849;89;1;01/06/2011 00:00:00;0;46400;0
850;45;1;01/06/2011 00:00:00;0;18000;0
851;38;1;01/06/2011 00:00:00;0;431454;0
852;48;1;01/06/2011 00:00:00;0;253445;0
853;39;1;01/06/2011 00:00:00;0;6034143;0
854;40;1;01/06/2011 00:00:00;0;70320;0
855;91;1;01/06/2011 00:00:00;0;55000;0
856;42;1;01/06/2011 00:00:00;0;190081;0
857;94;1;01/06/2011 00:00:00;0;5000;0
858;41;1;01/06/2011 00:00:00;0;111375;0
859;93;1;01/06/2011 00:00:00;0;19000;0
860;46;1;01/06/2011 00:00:00;0;1671586;0
861;47;1;01/06/2011 00:00:00;0;577766;0
862;90;1;01/06/2011 00:00:00;0;85000;0
863;95;1;01/06/2011 00:00:00;0;1200;0
864;54;1;01/06/2011 00:00:00;0;61867;0
865;49;1;01/06/2011 00:00:00;0;169770;0
866;51;1;01/06/2011 00:00:00;0;504460;0
867;92;1;01/06/2011 00:00:00;0;40000;0
868;50;1;01/06/2011 00:00:00;0;722196;0
869;52;1;01/06/2011 00:00:00;0;806726;0
870;88;1;01/06/2011 00:00:00;0;81422;0
871;53;1;01/06/2011 00:00:00;0;1111348;0
872;55;1;01/06/2011 00:00:00;0;67681;0
873;43;1;01/06/2011 00:00:00;0;347384;0
874;44;1;01/06/2011 00:00:00;0;211084;0
875;96;1;01/06/2011 00:00:00;0;0;0
876;96;1;01/04/2011 00:00:00;0;0;0
877;82;2;01/07/2011 00:00:00;0;23358;0
878;73;2;01/07/2011 00:00:00;0;6786;0
879;97;2;01/07/2011 00:00:00;0;126939;0
880;79;2;01/07/2011 00:00:00;0;44140;0
881;75;2;01/07/2011 00:00:00;0;16128;0
882;80;2;01/07/2011 00:00:00;0;113798;0
883;76;2;01/07/2011 00:00:00;0;17541;0
884;77;2;01/07/2011 00:00:00;0;136067;0
885;78;2;01/07/2011 00:00:00;0;244870;0
886;74;2;01/07/2011 00:00:00;0;20434;0
887;81;2;01/07/2011 00:00:00;0;253560;0
888;37;1;01/07/2011 00:00:00;0;246512;0
889;87;1;01/07/2011 00:00:00;0;264543;0
890;89;1;01/07/2011 00:00:00;0;187092;0
891;45;1;01/07/2011 00:00:00;0;32443;0
892;38;1;01/07/2011 00:00:00;0;283586;0
893;48;1;01/07/2011 00:00:00;0;312392;0
894;39;1;01/07/2011 00:00:00;0;6426988;0
895;40;1;01/07/2011 00:00:00;0;68161;0
896;91;1;01/07/2011 00:00:00;0;103992;0
897;42;1;01/07/2011 00:00:00;0;207031;0
898;94;1;01/07/2011 00:00:00;0;18742;0
899;41;1;01/07/2011 00:00:00;0;131622;0
900;93;1;01/07/2011 00:00:00;0;164196;0
901;46;1;01/07/2011 00:00:00;0;2254379;0
902;47;1;01/07/2011 00:00:00;0;519188;0
903;90;1;01/07/2011 00:00:00;0;98742;0
904;95;1;01/07/2011 00:00:00;0;12992;0
905;54;1;01/07/2011 00:00:00;0;58152;0
906;49;1;01/07/2011 00:00:00;0;158333;0
907;51;1;01/07/2011 00:00:00;0;446592;0
908;92;1;01/07/2011 00:00:00;0;42892;0
909;50;1;01/07/2011 00:00:00;0;615026;0
910;52;1;01/07/2011 00:00:00;0;806821;0
911;88;1;01/07/2011 00:00:00;0;147468;0
912;53;1;01/07/2011 00:00:00;0;1104960;0
913;55;1;01/07/2011 00:00:00;0;98132;0
914;43;1;01/07/2011 00:00:00;0;227105;0
915;44;1;01/07/2011 00:00:00;0;95705;0
916;60;9;01/07/2011 00:00:00;0;122730;0
917;61;9;01/07/2011 00:00:00;0;38600;0
918;59;9;01/07/2011 00:00:00;0;89100;0
919;86;9;01/07/2011 00:00:00;0;147150;0
920;58;9;01/07/2011 00:00:00;0;267350;0
921;62;7;01/07/2011 00:00:00;0;1370554;0
922;56;5;01/07/2011 00:00:00;0;2711042;0
923;57;5;01/07/2011 00:00:00;0;147743;0
924;84;5;01/07/2011 00:00:00;0;1615813;0
925;85;5;01/07/2011 00:00:00;0;168450;0
926;96;1;01/07/2011 00:00:00;0;0;0
927;63;11;01/07/2011 00:00:00;0;248946;0
928;66;11;01/07/2011 00:00:00;0;0;0
929;64;11;01/07/2011 00:00:00;0;11498118;51847
930;68;11;01/07/2011 00:00:00;0;1893392;4164
931;69;11;01/07/2011 00:00:00;0;338516;3782
932;65;11;01/07/2011 00:00:00;0;10589812;13658
933;67;11;01/07/2011 00:00:00;0;1824292;3513
934;72;10;01/07/2011 00:00:00;6162;98597;1864
935;71;6;01/07/2011 00:00:00;2951;6025;746
936;83;6;01/07/2011 00:00:00;800;153348;546
937;36;12;01/07/2011 00:00:00;30;5613;0
938;13;4;01/07/2011 00:00:00;0;0;0
939;18;4;01/07/2011 00:00:00;6674;325356;0
940;14;4;01/07/2011 00:00:00;102469;4995485;0
941;16;4;01/07/2011 00:00:00;2239;109166;0
942;17;4;01/07/2011 00:00:00;0;0;0
943;12;4;01/07/2011 00:00:00;0;0;25984
944;11;4;01/07/2011 00:00:00;310851;15154372;0
945;20;8;01/07/2011 00:00:00;488;180173;782
946;21;8;01/07/2011 00:00:00;4759;1761988;374
947;22;8;01/07/2011 00:00:00;5;1985;0
948;30;8;01/07/2011 00:00:00;19;7101;373
949;23;8;01/07/2011 00:00:00;630;232851;5316
950;25;8;01/07/2011 00:00:00;6231;2301700;762
951;24;8;01/07/2011 00:00:00;3830;1414739;4472
952;19;8;01/07/2011 00:00:00;533;196858;4947
953;26;8;01/07/2011 00:00:00;342;126411;1937
954;27;8;01/07/2011 00:00:00;705;260521;1899
955;33;8;01/07/2011 00:00:00;5388;1990188;0
956;31;8;01/07/2011 00:00:00;885;326701;1470
957;34;8;01/07/2011 00:00:00;1093;406974;170
958;28;8;01/07/2011 00:00:00;838;309453;7527
959;35;8;01/07/2011 00:00:00;2873;1073759;401
960;32;8;01/07/2011 00:00:00;62;23065;198
961;29;8;01/07/2011 00:00:00;2156;796283;533
962;2;3;01/07/2011 00:00:00;14438;1746301;31765
963;3;3;01/07/2011 00:00:00;15384;1860739;15347
964;8;3;01/07/2011 00:00:00;0;0;0
965;10;3;01/07/2011 00:00:00;0;0;0
966;7;3;01/07/2011 00:00:00;0;0;0
967;1;3;01/07/2011 00:00:00;130376;15769177;19442
968;72;10;01/08/2011 00:00:00;7130;108666;1084
969;71;6;01/08/2011 00:00:00;4120;3004;81
970;83;6;01/08/2011 00:00:00;0;99249;1139
971;82;2;01/08/2011 00:00:00;0;26914;0
972;73;2;01/08/2011 00:00:00;0;8108;0
973;97;2;01/08/2011 00:00:00;0;171180;0
974;79;2;01/08/2011 00:00:00;0;50500;0
975;75;2;01/08/2011 00:00:00;0;24111;0
976;80;2;01/08/2011 00:00:00;0;106409;0
977;76;2;01/08/2011 00:00:00;0;20230;0
978;77;2;01/08/2011 00:00:00;0;124412;0
979;78;2;01/08/2011 00:00:00;0;247092;0
980;74;2;01/08/2011 00:00:00;0;14698;0
981;81;2;01/08/2011 00:00:00;0;247000;0
982;36;12;01/08/2011 00:00:00;34;8176;0
983;13;4;01/08/2011 00:00:00;0;0;0
984;18;4;01/08/2011 00:00:00;6121;299923;0
985;14;4;01/08/2011 00:00:00;118846;5823431;0
986;16;4;01/08/2011 00:00:00;3222;157893;0
987;17;4;01/08/2011 00:00:00;199;9746;0
988;12;4;01/08/2011 00:00:00;0;0;25791
989;37;1;01/08/2011 00:00:00;0;195490;0
990;87;1;01/08/2011 00:00:00;0;148326;0
991;89;1;01/08/2011 00:00:00;0;39953;0
992;45;1;01/08/2011 00:00:00;0;16866;0
993;38;1;01/08/2011 00:00:00;0;254984;0
994;48;1;01/08/2011 00:00:00;0;262289;0
995;39;1;01/08/2011 00:00:00;0;6278496;0
996;40;1;01/08/2011 00:00:00;0;42793;0
997;91;1;01/08/2011 00:00:00;0;69300;0
998;42;1;01/08/2011 00:00:00;0;209765;0
999;94;1;01/08/2011 00:00:00;0;125852;0
1000;41;1;01/08/2011 00:00:00;0;155139;0
1001;93;1;01/08/2011 00:00:00;0;19853;0
1002;46;1;01/08/2011 00:00:00;0;2142868;0
1003;47;1;01/08/2011 00:00:00;0;478778;0
1004;90;1;01/08/2011 00:00:00;0;78300;0
1005;95;1;01/08/2011 00:00:00;0;1200;0
1006;54;1;01/08/2011 00:00:00;0;59927;0
1007;49;1;01/08/2011 00:00:00;0;200499;0
1008;51;1;01/08/2011 00:00:00;0;436372;0
1009;92;1;01/08/2011 00:00:00;0;29000;0
1010;50;1;01/08/2011 00:00:00;0;645613;0
1011;52;1;01/08/2011 00:00:00;0;858781;0
1012;88;1;01/08/2011 00:00:00;0;123747;0
1013;53;1;01/08/2011 00:00:00;0;1079772;0
1014;55;1;01/08/2011 00:00:00;0;88749;0
1015;43;1;01/08/2011 00:00:00;0;236447;0
1016;44;1;01/08/2011 00:00:00;0;118097;0
1017;11;4;01/08/2011 00:00:00;291937;14304901;0
1018;2;3;01/08/2011 00:00:00;10753;1723608;35567
1019;3;3;01/08/2011 00:00:00;12167;1950208;14188
1020;8;3;01/08/2011 00:00:00;0;0;0
1021;10;3;01/08/2011 00:00:00;0;0;0
1022;7;3;01/08/2011 00:00:00;0;0;0
1023;1;3;01/08/2011 00:00:00;99226;15904981;20692
1024;96;1;01/08/2011 00:00:00;0;0;0
1025;58;9;01/08/2011 00:00:00;0;244010;0
1026;60;9;01/08/2011 00:00:00;0;144840;0
1027;61;9;01/08/2011 00:00:00;0;44300;0
1028;59;9;01/08/2011 00:00:00;0;77100;0
1029;86;9;01/08/2011 00:00:00;0;150150;0
1030;62;7;01/08/2011 00:00:00;0;1499421;0
1031;56;5;01/08/2011 00:00:00;0;2687945;0
1032;57;5;01/08/2011 00:00:00;0;193646;0
1033;84;5;01/08/2011 00:00:00;0;1770591;0
1034;85;5;01/08/2011 00:00:00;0;143891;0
1035;20;8;01/08/2011 00:00:00;418;181105;1222
1036;21;8;01/08/2011 00:00:00;4285;1873562;335
1037;22;8;01/08/2011 00:00:00;5;1995;0
1038;30;8;01/08/2011 00:00:00;19;8381;1038
1039;23;8;01/08/2011 00:00:00;642;278332;3498
1040;25;8;01/08/2011 00:00:00;5890;2555175;622
1041;24;8;01/08/2011 00:00:00;3540;1535387;4310
1042;19;8;01/08/2011 00:00:00;556;241250;4702
1043;26;8;01/08/2011 00:00:00;307;133244;1914
1044;27;8;01/08/2011 00:00:00;468;202885;1758
1045;33;8;01/08/2011 00:00:00;4671;2026314;0
1046;31;8;01/08/2011 00:00:00;601;260719;1915
1047;34;8;01/08/2011 00:00:00;851;373749;376
1048;28;8;01/08/2011 00:00:00;749;325039;1765
1049;35;8;01/08/2011 00:00:00;2603;1128986;147
1050;32;8;01/08/2011 00:00:00;61;26577;147
1051;29;8;01/08/2011 00:00:00;2118;918857;322
1052;63;11;01/08/2011 00:00:00;0;392015;0
1053;66;11;01/08/2011 00:00:00;0;0;0
1054;64;11;01/08/2011 00:00:00;0;12093299;28440
1055;68;11;01/08/2011 00:00:00;0;2182002;3202
1056;69;11;01/08/2011 00:00:00;0;179655;3950
1057;65;11;01/08/2011 00:00:00;0;10006072;19428
1058;67;11;01/08/2011 00:00:00;0;1834241;36895
1059;37;1;01/09/2011 00:00:00;0;155427;0
1060;87;1;01/09/2011 00:00:00;0;162957;0
1061;89;1;01/09/2011 00:00:00;0;56047;0
1062;45;1;01/09/2011 00:00:00;0;31870;0
1063;38;1;01/09/2011 00:00:00;0;223026;0
1064;48;1;01/09/2011 00:00:00;0;238874;0
1065;39;1;01/09/2011 00:00:00;0;6560340;0
1066;40;1;01/09/2011 00:00:00;0;66147;0
1067;91;1;01/09/2011 00:00:00;0;71119;0
1068;42;1;01/09/2011 00:00:00;0;275557;0
1069;94;1;01/09/2011 00:00:00;0;49087;0
1070;41;1;01/09/2011 00:00:00;0;136767;0
1071;93;1;01/09/2011 00:00:00;0;30957;0
1072;46;1;01/09/2011 00:00:00;0;1831785;0
1073;47;1;01/09/2011 00:00:00;0;462151;0
1074;90;1;01/09/2011 00:00:00;0;132658;0
1075;95;1;01/09/2011 00:00:00;0;12257;0
1076;54;1;01/09/2011 00:00:00;0;72757;0
1077;49;1;01/09/2011 00:00:00;0;115639;0
1078;51;1;01/09/2011 00:00:00;0;439657;0
1079;92;1;01/09/2011 00:00:00;0;62939;0
1080;50;1;01/09/2011 00:00:00;0;557476;0
1081;52;1;01/09/2011 00:00:00;0;716039;0
1082;88;1;01/09/2011 00:00:00;0;62028;0
1083;53;1;01/09/2011 00:00:00;0;1108194;0
1084;55;1;01/09/2011 00:00:00;0;80531;0
1085;43;1;01/09/2011 00:00:00;0;292457;0
1086;44;1;01/09/2011 00:00:00;0;147657;0
1087;58;9;01/09/2011 00:00:00;0;245031;0
1088;60;9;01/09/2011 00:00:00;0;177830;0
1089;61;9;01/09/2011 00:00:00;0;37000;0
1090;59;9;01/09/2011 00:00:00;0;67250;0
1091;86;9;01/09/2011 00:00:00;0;206450;0
1092;62;7;01/09/2011 00:00:00;0;1260528;0
1093;56;5;01/09/2011 00:00:00;0;2592730;0
1094;57;5;01/09/2011 00:00:00;0;210441;0
1095;84;5;01/09/2011 00:00:00;0;1856169;0
1096;85;5;01/09/2011 00:00:00;0;185502;0
1097;82;2;01/09/2011 00:00:00;0;25121;0
1098;73;2;01/09/2011 00:00:00;0;2153;0
1099;97;2;01/09/2011 00:00:00;0;168681;0
1100;79;2;01/09/2011 00:00:00;0;47000;0
1101;75;2;01/09/2011 00:00:00;0;18154;0
1102;80;2;01/09/2011 00:00:00;0;92750;0
1103;76;2;01/09/2011 00:00:00;0;16776;0
1104;77;2;01/09/2011 00:00:00;0;130570;0
1105;78;2;01/09/2011 00:00:00;0;203606;0
1106;74;2;01/09/2011 00:00:00;0;16388;0
1107;81;2;01/09/2011 00:00:00;0;251101;0
1108;96;1;01/09/2011 00:00:00;0;0;0
1109;2;3;01/09/2011 00:00:00;13757;1481570;25850
1110;3;3;01/09/2011 00:00:00;17068;1838183;14793
1111;8;3;01/09/2011 00:00:00;0;0;0
1112;10;3;01/09/2011 00:00:00;0;0;0
1113;1;3;01/09/2011 00:00:00;130495;14053771;13201
1114;7;3;01/09/2011 00:00:00;0;0;0
1115;11;4;01/09/2011 00:00:00;301284;14253494;0
1116;12;4;01/09/2011 00:00:00;0;0;27225
1117;13;4;01/09/2011 00:00:00;0;0;0
1118;17;4;01/09/2011 00:00:00;0;0;0
1119;14;4;01/09/2011 00:00:00;114134;5399587;0
1120;18;4;01/09/2011 00:00:00;7272;344051;0
1121;16;4;01/09/2011 00:00:00;4640;219507;0
1122;36;12;01/09/2011 00:00:00;41;7799;0
1123;20;8;01/09/2011 00:00:00;211;191687;2119
1124;21;8;01/09/2011 00:00:00;2291;2080637;289
1125;22;8;01/09/2011 00:00:00;2;1998;0
1126;30;8;01/09/2011 00:00:00;18;16502;460
1127;23;8;01/09/2011 00:00:00;293;266423;4274
1128;25;8;01/09/2011 00:00:00;2758;2504094;1015
1129;24;8;01/09/2011 00:00:00;1729;1569647;2642
1130;19;8;01/09/2011 00:00:00;293;265673;4869
1131;26;8;01/09/2011 00:00:00;183;166067;1662
1132;27;8;01/09/2011 00:00:00;254;230607;2154
1133;33;8;01/09/2011 00:00:00;2456;2230447;0
1134;31;8;01/09/2011 00:00:00;312;283409;1150
1135;34;8;01/09/2011 00:00:00;521;472891;400
1136;28;8;01/09/2011 00:00:00;450;408188;2321
1137;35;8;01/09/2011 00:00:00;1245;1130848;2489
1138;32;8;01/09/2011 00:00:00;26;23976;483
1139;29;8;01/09/2011 00:00:00;743;675112;428
1140;72;10;01/09/2011 00:00:00;5744;86531;1641
1141;63;11;01/09/2011 00:00:00;0;363006;0
1142;66;11;01/09/2011 00:00:00;0;0;0
1143;64;11;01/09/2011 00:00:00;0;10157158;17018
1144;68;11;01/09/2011 00:00:00;0;2056718;4792
1145;69;11;01/09/2011 00:00:00;0;118447;3037
1146;65;11;01/09/2011 00:00:00;0;11138584;41743
1147;67;11;01/09/2011 00:00:00;0;1754628;173
1148;71;6;01/09/2011 00:00:00;2301;6463;284
1149;83;6;01/09/2011 00:00:00;0;127036;573
1150;62;7;01/10/2011 00:00:00;0;1217574;0
1151;56;5;01/10/2011 00:00:00;0;2672111;0
1152;57;5;01/10/2011 00:00:00;0;148429;0
1153;84;5;01/10/2011 00:00:00;0;1929129;0
1154;85;5;01/10/2011 00:00:00;0;227017;0
1166;58;9;01/10/2011 00:00:00;0;187561;0
1167;61;9;01/10/2011 00:00:00;0;94100;0
1168;60;9;01/10/2011 00:00:00;0;139800;0
1169;86;9;01/10/2011 00:00:00;0;63900;0
1170;59;9;01/10/2011 00:00:00;0;15500;0
1171;37;1;01/10/2011 00:00:00;0;148470;0
1172;87;1;01/10/2011 00:00:00;0;156000;0
1173;89;1;01/10/2011 00:00:00;0;49090;0
1174;45;1;01/10/2011 00:00:00;0;24913;0
1175;38;1;01/10/2011 00:00:00;0;216069;0
1176;48;1;01/10/2011 00:00:00;0;231917;0
1177;39;1;01/10/2011 00:00:00;0;7005756;0
1178;40;1;01/10/2011 00:00:00;0;64270;0
1179;91;1;01/10/2011 00:00:00;0;64162;0
1180;42;1;01/10/2011 00:00:00;0;268600;0
1181;94;1;01/10/2011 00:00:00;0;17000;0
1182;41;1;01/10/2011 00:00:00;0;130010;0
1183;93;1;01/10/2011 00:00:00;0;24000;0
1184;46;1;01/10/2011 00:00:00;0;2019613;0
1186;90;1;01/10/2011 00:00:00;0;107700;0
1187;95;1;01/10/2011 00:00:00;0;5300;0
1188;54;1;01/10/2011 00:00:00;0;65800;0
1189;49;1;01/10/2011 00:00:00;0;108682;0
1190;51;1;01/10/2011 00:00:00;0;432700;0
1191;92;1;01/10/2011 00:00:00;0;55982;0
1192;50;1;01/10/2011 00:00:00;0;605620;0
1193;52;1;01/10/2011 00:00:00;0;709082;0
1194;88;1;01/10/2011 00:00:00;0;55071;0
1195;53;1;01/10/2011 00:00:00;0;1101837;0
1196;55;1;01/10/2011 00:00:00;0;73574;0
1199;47;1;01/10/2011 00:00:00;0;521325;0
1200;43;1;01/10/2011 00:00:00;0;285500;0
1201;44;1;01/10/2011 00:00:00;0;140700;0
