CodigoDesempenhoVagao;CodigoFerrovia;CodigoTipoVagao;DataReferencia;NumeroImobilizacaoOficinaPropria;NumeroImobilizacaoOficinaTerceiros;NumeroImobilizacaoMorta;NumeroDisponivelNaoUtilizadoPropria;NumeroDisponivelNaoUtilizadoTerceiros;NumeroUtilizacaoPropria;NumeroUtilizacaoTerceiros;NumeroUtilizacaoServicoInterno;NumeroTUTransportada;NumeroTKUProduzida;NumeroDistanciaPercorrida
1018;2;163;01/06/2006 00:00:00;504,3;0,0;0,0;12365,7;0,0;2484,4;0,0;901,1;46377.0;14621024.0;724956.0
1019;2;211;01/06/2006 00:00:00;659,5;0,0;0,0;6090,5;300,0;1707,0;132,6;176,0;32667.0;8944167.0;457121.0
1020;2;320;01/06/2006 00:00:00;3787,7;126,0;0,0;10552,3;234,0;3853,2;0,0;105,9;28236.0;13492695.0;856052.0
1021;3;115;01/06/2006 00:00:00;4169,8;0,0;0,0;111463,5;0,0;108678,2;0,0;2,3;6179921.0;5827003376.0;115206608.0
1022;3;163;01/06/2006 00:00:00;622,0;0,0;0,0;15216,4;0,0;16372,2;0,0;298,3;981099.0;438017904.0;10574651.0
1023;3;211;01/06/2006 00:00:00;46,8;0,0;0,0;5342,7;0,0;439,1;0,0;1251,8;1830.0;899597.0;206776.0
1024;3;320;01/06/2006 00:00:00;96,6;0,0;0,0;1284,6;0,0;1202,7;0,0;356,1;57085.0;32973420.0;993856.0
1025;4;1;01/06/2006 00:00:00;478,9;0,0;0,0;89,5;0,0;318,5;0,0;11,8;504.0;131080.0;5983.0
1026;4;68;01/06/2006 00:00:00;1977,3;1171,7;0,0;577,5;1064,6;2605,6;4729,4;296,3;139675.0;119167921.0;2211773.0
1027;4;115;01/06/2006 00:00:00;15541,2;2834,7;0,0;32734,6;3603,8;204174,0;17993,9;4029,1;10148744.0;5498551304.0;79244327.0
1028;4;163;01/06/2006 00:00:00;8425,0;1660,5;0,0;5305,9;1545,9;15901,0;4883,5;1507,3;476469.0;493024058.0;7499678.0
1029;4;211;01/06/2006 00:00:00;4023,9;2039,1;0,0;4084,7;2011,5;21253,9;7159,6;2556,4;491744.0;244983571.0;3647316.0
1030;6;1;01/06/2006 00:00:00;0,0;0,0;0,0;0,0;4,2;0,0;7,4;0,0;112.0;27561.0;1481.0
1031;6;68;01/06/2006 00:00:00;0,0;211,3;0,0;0,0;938,1;0,0;2665,5;0,0;49416.0;48031379.0;289781.0
1032;6;115;01/06/2006 00:00:00;0,0;167,7;0,0;0,0;48,1;0,0;118,3;0,0;2238.0;513184.0;11438.0
1033;6;163;01/06/2006 00:00:00;0,0;33,4;0,0;0,0;456,5;0,0;1915,0;0,0;23748.0;7823832.0;194559.0
1034;6;211;01/06/2006 00:00:00;0,0;30,0;0,0;0,0;670,7;0,0;143,5;0,0;6710.0;1038881.0;108993.0
1035;6;320;01/06/2006 00:00:00;0,0;0,0;0,0;0,0;197,0;0,0;147,2;0,0;6047.0;972770.0;34980.0
1036;8;68;01/06/2006 00:00:00;4710,0;60,0;8610,0;5184,0;34,4;59610,0;930,0;1788,3;155589.0;132465003.0;1437792.0
1037;8;115;01/06/2006 00:00:00;2100,0;990,0;3540,0;1993,5;410,8;37860,0;18480,0;378,6;365773.0;93251686.0;5992165.0
1038;8;163;01/06/2006 00:00:00;4800,0;2340,0;9300,0;2128,5;450,3;68820,0;34050,0;688,2;458453.0;326582104.0;6358419.0
1039;8;211;01/06/2006 00:00:00;1410,0;390,0;2190,0;2509,5;305,8;33330,0;9720,0;333,3;58720.0;80532147.0;5588369.0
1040;8;320;01/06/2006 00:00:00;4500,0;90,0;9600,0;3194,4;34,4;36720,0;930,0;734,4;194898.0;134911044.0;2687529.0
1041;10;68;01/06/2006 00:00:00;30,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0.0;0.0;0.0
1042;10;115;01/06/2006 00:00:00;1952,4;0,0;0,0;2462,1;0,0;3187,2;0,0;1638,2;246294.0;17377132.0;566178.0
1043;10;163;01/06/2006 00:00:00;15,0;0,0;0,0;220,3;0,0;0,0;0,0;19,7;0.0;0.0;1784.0
1044;10;211;01/06/2006 00:00:00;246,1;0,0;0,0;1205,6;0,0;223,7;0,0;64,6;7769.0;791800.0;33078.0
1045;11;68;01/06/2006 00:00:00;14769,0;0,0;0,0;3140,1;0,0;27421,2;0,0;2369,2;132492.0;36593702.0;1335541.0
1046;11;115;01/06/2006 00:00:00;26103,5;0,0;0,0;10796,0;0,0;179486,9;0,0;690,0;6560164.0;3277701035.0;71403100.0
1047;11;163;01/06/2006 00:00:00;6434,5;0,0;0,0;6172,9;0,0;64491,6;0,0;3990,0;1073704.0;459119003.0;12073333.0
1048;11;208;01/06/2006 00:00:00;373,4;0,0;0,0;28,0;0,0;468,5;0,0;300,0;17916.0;5066626.0;48113.0
1049;11;211;01/06/2006 00:00:00;10216,4;0,0;0,0;7497,1;0,0;49263,5;0,0;5758,2;786808.0;226151697.0;6351282.0
1050;11;320;01/06/2006 00:00:00;2042,8;0,0;0,0;1115,0;0,0;9202,1;0,0;0,0;115434.0;62072848.0;1608177.0
1051;2;1;01/07/2006 00:00:00;1,0;0,0;0,0;247,0;0,0;0,0;0,0;30,7;0.0;0.0;0.0
1052;2;68;01/07/2006 00:00:00;3187,3;304,3;0,0;8685,7;842,7;2190,9;329,4;1040,6;19486.0;10324754.0;549963.0
1053;2;115;01/07/2006 00:00:00;398,7;0,0;0,0;1492,3;62,0;302,1;0,0;36,5;932.0;1022700.0;83669.0
1054;2;163;01/07/2006 00:00:00;414,4;0,0;0,0;12970,1;0,0;2698,7;0,0;1385,8;52925.0;16817307.0;1270320.0
1055;2;211;01/07/2006 00:00:00;570,3;0,0;0,0;6404,7;310,0;1376,6;105,5;126,3;31526.0;6074954.0;393641.0
1056;2;320;01/07/2006 00:00:00;4276,3;185,7;0,0;10541,7;186,3;2996,7;0,0;110,6;27762.0;10564376.0;882495.0
1057;3;115;01/07/2006 00:00:00;4743,7;0,0;0,0;120790,8;0,0;106360,3;0,0;0,0;6694171.0;6273423405.0;117983684.0
1058;3;163;01/07/2006 00:00:00;504,8;0,0;0,0;16003,1;0,0;16855,8;0,0;310,2;1077430.0;442481179.0;11070911.0
1059;3;211;01/07/2006 00:00:00;43,3;0,0;0,0;5032,6;0,0;842,8;0,0;1607,6;3063.0;1666539.0;286639.0
1060;3;320;01/07/2006 00:00:00;113,6;0,0;0,0;1241,1;0,0;1325,9;0,0;357,3;62623.0;36161533.0;1055659.0
1061;4;1;01/07/2006 00:00:00;401,4;0,0;0,0;108,0;0,0;326,4;0,0;5,2;724.0;188885.0;8613.0
1062;4;68;01/07/2006 00:00:00;1807,1;1032,5;0,0;655,5;1202,0;3276,6;4541,4;305,3;148455.0;109091193.0;2049930.0
1063;4;115;01/07/2006 00:00:00;17450,8;2321,4;0,0;29839,9;4124,9;216066,7;18176,9;3450,0;10895735.0;5918882492.0;84391160.0
1064;4;163;01/07/2006 00:00:00;8411,9;1068,2;0,0;5743,2;1548,5;13493,6;3988,9;2095,3;331317.0;373481630.0;5807345.0
1065;4;211;01/07/2006 00:00:00;3964,3;1856,7;0,0;6189,9;1962,4;18460,5;6569,5;2552,0;502670.0;243588711.0;3722190.0
1066;6;1;01/07/2006 00:00:00;0,0;0,0;0,0;0,0;0,6;0,0;3,9;0,0;73.0;17759.0;737.0
1067;6;68;01/07/2006 00:00:00;0,0;222,8;0,0;0,0;851,2;0,0;3627,5;0,0;75177.0;61187492.0;331970.0
1068;6;115;01/07/2006 00:00:00;0,0;1255,7;0,0;0,0;30,2;0,0;90,7;0,0;2368.0;535944.0;11655.0
1069;6;163;01/07/2006 00:00:00;31,0;0,0;0,0;203,6;0,0;1279,6;0,0;0,0;24176.0;5376499.0;122446.0
1070;6;211;01/07/2006 00:00:00;0,0;31,0;0,0;0,0;816,9;0,0;195,8;0,0;7595.0;1151754.0;119666.0
1071;6;320;01/07/2006 00:00:00;0,0;0,0;0,0;0,0;395,8;0,0;137,1;0,0;6506.0;1145889.0;45573.0
1072;8;68;01/07/2006 00:00:00;4710,0;60,0;8897,0;5184,0;34,4;59610,0;930,0;1788,3;164709.0;137184299.0;1814840.0
1073;8;115;01/07/2006 00:00:00;2100,0;990,0;3658,0;1993,5;410,8;37860,0;18480,0;378,6;484384.0;123632452.0;4375190.0
1074;8;163;01/07/2006 00:00:00;4800,0;2340,0;9610,0;2128,5;450,3;68820,0;34050,0;688,2;521637.0;371383891.0;5631264.0
1075;8;211;01/07/2006 00:00:00;1410,0;390,0;2263,0;2509,5;305,8;33330,0;9720,0;333,3;64657.0;85164011.0;4460958.0
1076;8;320;01/07/2006 00:00:00;4500,0;90,0;9920,0;3194,4;34,4;36720,0;930,0;734,4;211165.0;139721620.0;2341892.0
1077;10;68;01/07/2006 00:00:00;31,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0.0;0.0;0.0
1078;10;115;01/07/2006 00:00:00;2043,1;0,0;0,0;3137,4;0,0;2553,0;0,0;1814,3;251588.0;17991135.0;549853.0
1079;10;163;01/07/2006 00:00:00;168,8;0,0;0,0;208,6;0,0;0,0;0,0;25,5;0.0;0.0;2170.0
1080;10;211;01/07/2006 00:00:00;220,8;0,0;0,0;1355,0;0,0;170,5;0,0;51,7;3559.0;357969.0;17364.0
1081;11;68;01/07/2006 00:00:00;14492,7;0,0;0,0;2869,3;0,0;28707,7;0,0;2448,7;134455.0;36530534.0;1415121.0
1082;11;115;01/07/2006 00:00:00;28341,2;0,0;0,0;10641,9;0,0;187180,2;0,0;711,2;6908237.0;3396022210.0;74848468.0
1083;11;163;01/07/2006 00:00:00;5230,4;0,0;0,0;6074,2;0,0;68707,1;0,0;3501,3;1344651.0;584200006.0;15143921.0
1084;11;208;01/07/2006 00:00:00;372,8;0,0;0,0;53,4;0,0;474,4;0,0;308,4;16242.0;3318530.0;62519.0
1085;11;211;01/07/2006 00:00:00;10594,7;0,0;0,0;6812,1;0,0;51807,2;0,0;5929,1;772069.0;231074920.0;6409816.0
1086;11;320;01/07/2006 00:00:00;2187,6;0,0;0,0;1275,0;0,0;9309,2;0,0;0,0;121004.0;63652383.0;1865133.0
1087;2;1;01/08/2006 00:00:00;0,0;0,0;0,0;248,0;0,0;0,0;0,0;32,7;0.0;0.0;0.0
1088;2;68;01/08/2006 00:00:00;3149,5;253,7;0,0;8723,5;893,3;3468,6;405,3;1131,9;29634.0;18162968.0;750641.0
1089;2;115;01/08/2006 00:00:00;470,3;0,0;0,0;1420,7;62,0;248,6;0,0;43,0;763.0;743128.0;98196.0
1090;2;163;01/08/2006 00:00:00;462,9;0,0;0,0;12929,1;0,0;3463,1;0,0;282,1;24151.0;17559680.0;1013296.0
1091;2;211;01/08/2006 00:00:00;599,3;2,0;0,0;6375,7;308,0;1836,2;119,4;90,2;36377.0;10166978.0;513990.0
1092;2;320;01/08/2006 00:00:00;4685,6;372,0;0,0;10132,4;0,0;3916,5;0,0;117,2;33578.0;15596995.0;1015804.0
1093;3;115;01/08/2006 00:00:00;3971,9;0,0;0,0;123919,2;0,0;106861,5;0,0;16,0;6905830.0;6462053896.0;122267955.0
1094;3;163;01/08/2006 00:00:00;529,3;0,0;0,0;16202,3;0,0;16511,5;0,0;383,2;1068695.0;430009623.0;10480407.0
1095;3;211;01/08/2006 00:00:00;62,8;0,0;0,0;5484,3;0,0;707,2;0,0;1255,0;2767.0;1387298.0;286473.0
1096;3;320;01/08/2006 00:00:00;101,3;0,0;0,0;1269,3;0,0;1297,3;0,0;370,2;65325.0;38119551.0;1114648.0
1097;4;1;01/08/2006 00:00:00;341,0;0,0;0,0;239,5;0,0;391,7;0,0;12,5;653.0;172117.0;7910.0
1098;4;68;01/08/2006 00:00:00;1775,6;871,9;0,0;746,1;1108,5;3148,8;5357,1;401,1;173593.0;152984591.0;2881771.0
1099;4;115;01/08/2006 00:00:00;15741,5;2118,5;0,0;33888,4;4451,4;203542,9;19356,8;3986,2;10481689.0;5684008727.0;81926926.0
1100;4;163;01/08/2006 00:00:00;8156,8;761,4;0,0;5350,8;1583,6;15336,9;4260,4;2154,5;458745.0;526592160.0;8275485.0
1101;4;211;01/08/2006 00:00:00;3546,7;1912,4;0,0;6280,1;1923,2;16928,3;6399,3;2451,6;459726.0;202193627.0;3291014.0
1102;4;320;01/08/2006 00:00:00;0,0;0,0;0,0;0,0;0,0;0,0;8,2;0,0;60.0;38760.0;646.0
1103;6;1;01/08/2006 00:00:00;0,0;0,0;0,0;0,0;3,0;0,0;8,9;0,0;109.0;26404.0;1466.0
1104;6;68;01/08/2006 00:00:00;230,8;0,0;0,0;925,1;0,0;5240,6;0,0;0,0;99597.0;103128120.0;486184.0
1105;6;115;01/08/2006 00:00:00;0,0;1354,4;0,0;0,0;71,2;0,0;283,1;0,0;4810.0;1190526.0;26608.0
1106;6;163;01/08/2006 00:00:00;0,0;31,0;0,0;0,0;259,2;0,0;3781,9;0,0;72857.0;19276903.0;367177.0
1107;6;211;01/08/2006 00:00:00;0,0;31,0;0,0;0,0;510,6;0,0;145,9;0,0;4892.0;980388.0;90005.0
1108;6;320;01/08/2006 00:00:00;0,0;0,0;0,0;0,0;390,1;0,0;170,3;0,0;5285.0;1081196.0;40222.0
1109;8;68;01/08/2006 00:00:00;6417,0;62,0;8897,0;5150,9;32,3;59210,0;868,0;1776,3;145850.0;127663271.0;1686287.0
1110;8;115;01/08/2006 00:00:00;1705,0;713,0;3658,0;2152,9;392,2;40889,0;17639,0;408,8;400230.0;117686367.0;4065277.0
1111;8;163;01/08/2006 00:00:00;5394,0;2728,0;9610,0;2280,3;503,4;73718,0;38068,0;737,1;472658.0;325324933.0;5232378.0
1112;8;211;01/08/2006 00:00:00;1674,0;465,0;2263,0;2612,6;320,7;34689,0;10199,0;346,8;69085.0;91228576.0;4144970.0
1113;8;320;01/08/2006 00:00:00;4774,0;93,0;9920,0;3300,8;35,5;37944,0;961,0;758,8;200353.0;134472249.0;2176006.0
1114;10;68;01/08/2006 00:00:00;31,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0.0;0.0;0.0
1115;10;115;01/08/2006 00:00:00;2169,1;0,0;0,0;2973,6;0,0;2843,4;0,0;1561,8;222977.0;15444181.0;529427.0
1116;10;163;01/08/2006 00:00:00;162,7;0,0;0,0;201,8;0,0;0,0;0,0;38,5;0.0;0.0;1543.0
1117;10;211;01/08/2006 00:00:00;217,0;0,0;0,0;1500,2;0,0;8,5;0,0;72,3;812.0;50857.0;3759.0
1118;11;68;01/08/2006 00:00:00;13031,7;0,0;0,0;3164,4;0,0;27234,5;0,0;2449,0;141348.0;39301459.0;1387400.0
1119;11;115;01/08/2006 00:00:00;28416,2;0,0;0,0;9563,3;0,0;190820,7;0,0;713,0;7110694.0;3504540393.0;76954636.0
1120;11;163;01/08/2006 00:00:00;4464,7;0,0;0,0;6734,9;0,0;69120,5;0,0;3503,0;1504596.0;633846749.0;16640718.0
1121;11;208;01/08/2006 00:00:00;287,2;0,0;0,0;52,3;0,0;559,5;0,0;310,0;19227.0;5783070.0;286278.0
1122;11;211;01/08/2006 00:00:00;10079,2;0,0;0,0;7237,6;0,0;51876,5;0,0;5949,8;715095.0;210642162.0;5994054.0
1123;11;320;01/08/2006 00:00:00;2189,5;0,0;0,0;1022,0;0,0;9560,3;0,0;0,0;116444.0;59785728.0;1628735.0
1124;2;1;01/09/2006 00:00:00;0,0;0,0;0,0;240,0;0,0;0,0;0,0;43,4;0.0;0.0;0.0
1125;2;68;01/09/2006 00:00:00;2887,6;224,3;0,0;8602,4;885,7;4145,4;543,7;1024,2;30680.0;18815491.0;802262.0
1126;2;115;01/09/2006 00:00:00;414,2;0,0;0,0;1415,8;60,0;389,7;0,0;43,6;1961.0;1705103.0;136092.0
1127;2;163;01/09/2006 00:00:00;181,9;0,0;0,0;12778,1;0,0;3654,5;0,0;81,0;29633.0;13431099.0;934705.0
1128;2;211;01/09/2006 00:00:00;560,1;5,7;0,0;6189,9;294,3;1078,2;83,9;188,5;27734.0;5575017.0;319653.0
1129;2;320;01/09/2006 00:00:00;4530,6;360,0;0,0;9809,4;0,0;4077,4;0,0;93,2;33433.0;16664478.0;1095221.0
1130;3;68;01/09/2006 00:00:00;0,0;0,0;0,0;2,7;0,0;198,0;0,0;0,9;2345.0;460282.0;2154.0
1131;3;115;01/09/2006 00:00:00;3971,9;0,0;0,0;124458,2;0,0;105212,5;0,0;593,0;6914047.0;6191146859.0;121753822.0
1132;3;163;01/09/2006 00:00:00;529,3;0,0;0,0;16202,2;0,0;18315,6;0,0;83,2;988282.0;462431562.0;9716089.0
1133;3;205;01/09/2006 00:00:00;0,0;0,0;0,0;5,9;0,0;42,9;0,0;1,9;10946.0;2147198.0;47076.0
1134;3;211;01/09/2006 00:00:00;62,8;0,0;0,0;5484,3;0,0;3948,6;0,0;17,9;2510.0;1519106.0;230197.0
1135;3;320;01/09/2006 00:00:00;125,2;0,0;0,0;1269,3;0,0;1581,1;0,0;7,2;55659.0;33433215.0;996168.0
1136;4;1;01/09/2006 00:00:00;330,2;0,0;0,0;92,0;0,0;407,3;0,0;12,8;633.0;163596.0;7500.0
1137;4;68;01/09/2006 00:00:00;1739,7;889,9;0,0;669,4;702,3;3257,1;5017,6;340,2;156535.0;119275717.0;2219695.0
1138;4;115;01/09/2006 00:00:00;12125,1;2142,8;0,0;34651,6;4406,2;198547,5;18123,4;4134,8;10414757.0;5669178442.0;82212405.0
1139;4;163;01/09/2006 00:00:00;7700,8;861,6;0,0;5239,9;1417,8;13938,0;4382,3;1605,7;405238.0;428127057.0;6603775.0
1140;4;211;01/09/2006 00:00:00;3802,5;1875,0;0,0;6142,4;2155,0;18973,3;7468,0;2411,1;528025.0;235117346.0;3664294.0
1141;6;1;01/09/2006 00:00:00;0,0;0,0;0,0;0,0;4,1;0,0;8,6;0,0;111.0;26943.0;1464.0
1142;6;68;01/09/2006 00:00:00;228,5;0,0;0,0;1084,2;0,0;4366,6;0,0;0,0;71535.0;51171683.0;366357.0
1143;6;115;01/09/2006 00:00:00;0,0;603,7;0,0;0,0;254,7;0,0;695,1;0,0;7194.0;1437246.0;46693.0
1144;6;163;01/09/2006 00:00:00;0,0;17,4;0,0;0,0;507,1;0,0;3538,2;0,0;70358.0;50767696.0;320948.0
1145;6;211;01/09/2006 00:00:00;0,0;30,0;0,0;0,0;726,2;0,0;181,7;0,0;6271.0;1057160.0;91454.0
1146;6;320;01/09/2006 00:00:00;0,0;12,5;0,0;0,0;303,2;0,0;109,9;0,0;3203.0;559153.0;20494.0
1147;8;68;01/09/2006 00:00:00;6300,0;90,0;8897,0;4977,6;30,2;57240,0;810,0;1717,2;135024.0;117689061.0;1748363.0
1148;8;115;01/09/2006 00:00:00;1590,0;630,0;3658,0;2079,0;369,1;39480,0;16590,0;394,8;354648.0;115801241.0;4214930.0
1149;8;163;01/09/2006 00:00:00;5310,0;2700,0;9610,0;2218,5;490,6;71730,0;37110,0;717,3;499192.0;373653557.0;5424996.0
1150;8;211;01/09/2006 00:00:00;1500,0;480,0;2263,0;2538,9;348,7;33720,0;11100,0;337,2;65849.0;96233879.0;4297557.0
1151;8;320;01/09/2006 00:00:00;4440,0;120,0;9920,0;3168,0;40,6;36420,0;1110,0;728,4;181717.0;122314403.0;2256110.0
1152;10;68;01/09/2006 00:00:00;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0.0;0.0;0.0
1153;10;115;01/09/2006 00:00:00;2118,7;0,0;0,0;2954,7;0,0;2085,5;0,0;2081,2;191303.0;12824090.0;444321.0
1154;10;163;01/09/2006 00:00:00;168,5;0,0;0,0;198,5;0,0;0,0;0,0;23,0;0.0;0.0;1687.0
1155;10;211;01/09/2006 00:00:00;318,4;0,0;0,0;1337,1;0,0;22,3;0,0;62,2;1134.0;97028.0;6163.0
1156;11;68;01/09/2006 00:00:00;12754,3;0,0;0,0;4636,9;0,0;24578,2;0,0;2370,0;89094.0;29240719.0;1129981.0
1157;11;115;01/09/2006 00:00:00;26432,4;0,0;0,0;9093,5;0,0;186293,1;0,0;690,0;6755411.0;3324819373.0;72796725.0
1158;11;163;01/09/2006 00:00:00;3972,3;0,0;0,0;6672,9;0,0;67549,3;0,0;3388,5;1496743.0;637362747.0;16697031.0
1159;11;208;01/09/2006 00:00:00;268,7;0,0;0,0;44,0;0,0;737,2;0,0;270,0;18842.0;5271296.0;56522.0
1160;11;211;01/09/2006 00:00:00;10360,7;0,0;0,0;7199,6;0,0;49881,3;0,0;5727,5;729889.0;201468554.0;5906055.0
1161;11;320;01/09/2006 00:00:00;2007,9;0,0;0,0;1014,1;0,0;9337,8;0,0;0,0;107503.0;54092307.0;1339173.0
1162;2;1;01/10/2006 00:00:00;8,6;0,0;0,0;239,4;0,0;0,0;0,0;0,0;0.0;0.0;0.0
1163;2;68;01/10/2006 00:00:00;3030,4;252,7;0,0;8842,6;894,3;4097,2;479,4;612,0;33920.0;21753757.0;996718.0
1164;2;115;01/10/2006 00:00:00;461,3;0,0;0,0;1430,1;61,6;432,1;0,0;61,3;1889.0;2115918.0;176603.0
1165;2;163;01/10/2006 00:00:00;274,6;0,4;0,0;13103,7;0,0;4399,1;0,0;118,8;33765.0;15791552.0;913449.0
1166;2;211;01/10/2006 00:00:00;530,7;1,6;0,0;6444,3;308,4;1800,2;127,6;249,6;32823.0;9924538.0;520234.0
1167;2;320;01/10/2006 00:00:00;5013,2;372,0;0,0;9804,8;0,0;4047,7;0,0;83,4;32671.0;16200224.0;1027954.0
1168;3;68;01/10/2006 00:00:00;0,0;0,0;0,0;372,0;0,0;0,0;0,0;0,0;0.0;0.0;3682.0
1169;3;115;01/10/2006 00:00:00;2422,1;0,0;0,0;141568,2;0,0;105421,4;0,0;11,4;7000119.0;6267211745.0;119640156.0
1170;3;163;01/10/2006 00:00:00;156,2;0,0;0,0;14755,1;0,0;10931,1;0,0;3,7;949983.0;412630495.0;8281955.0
1171;3;211;01/10/2006 00:00:00;10,0;0,0;0,0;949,2;0,0;465,1;0,0;36,8;5483.0;890176.0;253635.0
1172;3;320;01/10/2006 00:00:00;14,0;0,0;0,0;1297,6;0,0;1553,2;0,0;0,0;77034.0;37457951.0;1045509.0
1173;4;1;01/10/2006 00:00:00;350,3;0,0;0,0;139,2;0,0;391,4;0,0;8,3;520.0;137174.0;6336.0
1174;4;68;01/10/2006 00:00:00;1839,1;841,1;0,0;702,9;544,9;2447,5;2834,5;276,8;105104.0;92312378.0;1745531.0
1175;4;115;01/10/2006 00:00:00;11359,1;2141,2;0,0;31572,6;4266,3;196727,3;17580,6;4449,1;10699117.0;5870047433.0;84876918.0
1176;4;163;01/10/2006 00:00:00;7210,2;896,7;0,0;5208,5;1686,3;10593,2;3081,8;1846,0;322781.0;309503566.0;4907279.0
1177;4;211;01/10/2006 00:00:00;3434,6;1919,4;0,0;5897,7;2134,2;15344,4;5807,9;2697,6;511960.0;229687626.0;3579645.0
1178;6;68;01/10/2006 00:00:00;0,0;260,0;0,0;0,0;1174,6;0,0;4287,7;0,0;51589.0;45162796.0;314363.0
1179;6;115;01/10/2006 00:00:00;0,0;0,0;0,0;0,0;278,7;0,0;1526,3;0,0;13419.0;2775620.0;63298.0
1180;6;163;01/10/2006 00:00:00;0,0;6,0;0,0;0,0;921,0;0,0;4948,3;0,0;68291.0;47364874.0;337635.0
1181;6;211;01/10/2006 00:00:00;0,0;46,7;0,0;0,0;858,2;0,0;268,3;0,0;6924.0;1155683.0;103842.0
1182;6;320;01/10/2006 00:00:00;0,0;31,0;0,0;0,0;221,6;0,0;145,0;0,0;3904.0;615427.0;28074.0
1183;8;68;01/10/2006 00:00:00;8640,0;90,0;9193,5;5402,7;31,6;54600,0;750,0;1638,0;125327.0;109111357.0;1588075.0
1184;8;115;01/10/2006 00:00:00;4650,0;2160,0;3779,9;2363,4;482,0;37020,0;17970,0;370,2;448345.0;135822930.0;3792129.0
1185;8;163;01/10/2006 00:00:00;12210,0;6720,0;9930,3;6918,0;1659,1;62250,0;36480,0;622,5;488166.0;334583571.0;4656420.0
1186;8;211;01/10/2006 00:00:00;3120,0;960,0;2338,4;2772,0;378,7;31860,0;10500,0;318,6;73968.0;91740695.0;3856530.0
1187;8;320;01/10/2006 00:00:00;10470,0;270,0;10250,6;2970,0;35,2;30030,0;840,0;600,6;210785.0;142320291.0;2013682.0
1188;10;68;01/10/2006 00:00:00;19,8;0,0;0,0;11,2;0,0;0,0;0,0;0,0;0.0;0.0;35.0
1189;10;115;01/10/2006 00:00:00;2044,4;0,0;0,0;2724,6;0,0;2600,5;0,0;2178,5;203989.0;13628474.0;504562.0
1190;10;163;01/10/2006 00:00:00;155,0;0,0;0,0;208,6;0,0;0,0;0,0;39,4;0.0;0.0;1633.0
1191;10;211;01/10/2006 00:00:00;341,0;0,0;0,0;1288,4;0,0;0,0;0,0;139,3;875.0;113050.0;4908.0
1192;11;68;01/10/2006 00:00:00;12941,5;0,0;0,0;4864,6;0,0;25655,4;0,0;2449,0;122210.0;32081698.0;1150531.0
1193;11;115;01/10/2006 00:00:00;26369,4;0,0;0,0;9655,7;0,0;194040,6;0,0;713,0;6925360.0;3419022044.0;75428505.0
1194;11;163;01/10/2006 00:00:00;3892,1;0,0;0,0;4588,2;0,0;71625,7;0,0;3531,0;1542622.0;650219420.0;17202497.0
1195;11;208;01/10/2006 00:00:00;271,0;0,0;0,0;44,8;0,0;614,5;0,0;278,6;34495.0;13377784.0;65348.0
1196;11;211;01/10/2006 00:00:00;10528,6;0,0;0,0;6552,7;0,0;52182,3;0,0;5879,5;706691.0;211380086.0;6207158.0
1197;11;320;01/10/2006 00:00:00;1875,3;0,0;0,0;1206,2;0,0;9690,3;0,0;0,0;121706.0;62368427.0;1822772.0
1198;2;1;01/11/2006 00:00:00;13,7;0,0;0,0;226,3;0,0;0,0;0,0;6,5;0.0;0.0;0.0
1199;2;68;01/11/2006 00:00:00;3124,0;240,0;0,0;8366,0;870,0;4009,4;436,2;431,4;32111.0;21749996.0;921972.0
1200;2;115;01/11/2006 00:00:00;429,0;30,0;0,0;1370,0;30,0;346,0;0,0;18,2;1579.0;1498736.0;118230.0
1201;2;163;01/11/2006 00:00:00;393,9;0,0;0,0;12566,1;0,0;4918,7;0,0;148,5;31777.0;18706710.0;1121781.0
1202;2;211;01/11/2006 00:00:00;488,0;4,5;0,0;6262,0;295,5;1935,1;122,8;272,5;31722.0;8999635.0;469662.0
1203;2;320;01/11/2006 00:00:00;4993,5;360,0;0,0;9346,5;0,0;4008,5;0,0;84,6;34468.0;18805116.0;1152321.0
1204;3;115;01/11/2006 00:00:00;3367,5;0,0;0,0;143125,4;0,0;99451,4;0,0;21,3;6601943.0;6196897194.0;118994740.0
1205;3;163;01/11/2006 00:00:00;156,3;0,0;0,0;20927,2;0,0;11076,2;0,0;19,4;987809.0;418968719.0;8309836.0
1206;3;211;01/11/2006 00:00:00;11,0;0,0;0,0;1113,2;0,0;540,3;0,0;43,2;7486.0;2730052.0;309235.0
1207;3;320;01/11/2006 00:00:00;55,0;0,0;0,0;1513,1;0,0;1594,7;0,0;0,0;86048.0;42048709.0;1126632.0
1208;4;1;01/11/2006 00:00:00;313,5;0,0;0,0;150,3;0,0;365,9;0,0;1,5;768.0;198986.0;9068.0
1209;4;68;01/11/2006 00:00:00;1905,3;1162,7;0,0;845,2;550,9;2613,4;3357,7;327,2;132800.0;99792095.0;1863066.0
1210;4;115;01/11/2006 00:00:00;12163,2;2433,2;0,0;29779,9;4238,1;211103,3;16370,3;4432,6;9372233.0;5086635601.0;73680523.0
1211;4;163;01/11/2006 00:00:00;6845,8;719,4;0,0;4632,2;1194,0;9881,0;2726,2;2320,3;253562.0;255893952.0;4084527.0
